datetime,count
2011-08-20 9:00,210.92
2011-08-20 10:00,280.59
2011-08-20 11:00,386.28
2011-08-20 12:00,379.8
2011-08-20 13:00,375.3
2011-08-20 14:00,395.49
2011-08-20 15:00,386.75
2011-08-20 16:00,396.11
2011-08-20 17:00,399.83
2011-08-20 18:00,369.39
2011-08-20 19:00,327.55
2011-08-20 20:00,284.055
2011-08-20 21:00,215.63
2011-08-20 22:00,167.86
2011-08-20 23:00,135.29
2011-08-21 0:00,129.17
2011-08-21 1:00,79.87
2011-08-21 2:00,71.71
2011-08-21 3:00,39.84
2011-08-21 4:00,7.65
2011-08-21 5:00,8.49
2011-08-21 6:00,13.38
2011-08-21 7:00,46.18
2011-08-21 8:00,95.48
2011-08-21 9:00,186.2
2011-08-21 10:00,275.35
2011-08-21 11:00,337.21
2011-08-21 12:00,383.37
2011-08-21 13:00,407.69
2011-08-21 14:00,287.88
2011-08-21 15:00,280.05
2011-08-21 16:00,300.96
2011-08-21 17:00,231.07
2011-08-21 18:00,231.96
2011-08-21 19:00,320.52
2011-08-21 20:00,228.23
2011-08-21 21:00,200.19
2011-08-21 22:00,161.86
2011-08-21 23:00,91.86
2011-08-22 0:00,31.38
2011-08-22 1:00,16.43
2011-08-22 2:00,11.68
2011-08-22 3:00,5.83
2011-08-22 4:00,6.3
2011-08-22 5:00,27.7
2011-08-22 6:00,103.9
2011-08-22 7:00,296.75
2011-08-22 8:00,382.3
2011-08-22 9:00,203.95
2011-08-22 10:00,119.56
2011-08-22 11:00,155.7
2011-08-22 12:00,166.35
2011-08-22 13:00,166.4
2011-08-22 14:00,174.89
2011-08-22 15:00,175.68
2011-08-22 16:00,294.44
2011-08-22 17:00,555.91
2011-08-22 18:00,547.78
2011-08-22 19:00,404.73
2011-08-22 20:00,306.01
2011-08-22 21:00,214.42
2011-08-22 22:00,105.29
2011-08-22 23:00,80.56
2011-08-23 0:00,30.82
2011-08-23 1:00,14.57
2011-08-23 2:00,9.83
2011-08-23 3:00,4.35
2011-08-23 4:00,4.99
2011-08-23 5:00,25.13
2011-08-23 6:00,117.1
2011-08-23 7:00,326.01
2011-08-23 8:00,460.18
2011-08-23 9:00,203.54
2011-08-23 10:00,120.05
2011-08-23 11:00,156.74
2011-08-23 12:00,209.43
2011-08-23 13:00,196.52
2011-08-23 14:00,178.58
2011-08-23 15:00,180.63
2011-08-23 16:00,300.53
2011-08-23 17:00,589.82
2011-08-23 18:00,569.63
2011-08-23 19:00,404.4
2011-08-23 20:00,304.18
2011-08-23 21:00,205.32
2011-08-23 22:00,160.66
2011-08-23 23:00,78.76
2011-08-24 0:00,35.39
2011-08-24 1:00,14.85
2011-08-24 2:00,9.26
2011-08-24 3:00,5.88
2011-08-24 4:00,7.25
2011-08-24 5:00,24.98
2011-08-24 6:00,109.75
2011-08-24 7:00,326.9
2011-08-24 8:00,437.73
2011-08-24 9:00,207.21
2011-08-24 10:00,125.76
2011-08-24 11:00,160.25
2011-08-24 12:00,194.55
2011-08-24 13:00,188.05
2011-08-24 14:00,175.62
2011-08-24 15:00,175.6
2011-08-24 16:00,281.49
2011-08-24 17:00,575.56
2011-08-24 18:00,548.69
2011-08-24 19:00,369.44
2011-08-24 20:00,271.0
2011-08-24 21:00,207.92
2011-08-24 22:00,155.49
2011-08-24 23:00,100.595
2011-08-25 0:00,47.07
2011-08-25 1:00,22.55
2011-08-25 2:00,8.14
2011-08-25 3:00,6.78
2011-08-25 4:00,7.14
2011-08-25 5:00,28.27
2011-08-25 6:00,105.34
2011-08-25 7:00,287.18
2011-08-25 8:00,432.09
2011-08-25 9:00,209.26
2011-08-25 10:00,122.79
2011-08-25 11:00,84.16
2011-08-25 12:00,99.52
2011-08-25 13:00,129.33
2011-08-25 14:00,148.27
2011-08-25 15:00,156.78
2011-08-25 16:00,207.62
2011-08-25 17:00,414.11
2011-08-25 18:00,387.71
2011-08-25 19:00,291.8
2011-08-25 20:00,228.15
2011-08-25 21:00,211.75
2011-08-25 22:00,140.23
2011-08-25 23:00,111.96666666666668
2011-08-26 0:00,59.46
2011-08-26 1:00,22.93
2011-08-26 2:00,10.54
2011-08-26 3:00,6.31
2011-08-26 4:00,5.63
2011-08-26 5:00,20.22
2011-08-26 6:00,89.42
2011-08-26 7:00,263.35
2011-08-26 8:00,415.85
2011-08-26 9:00,205.32
2011-08-26 10:00,153.27
2011-08-26 11:00,166.6
2011-08-26 12:00,218.07
2011-08-26 13:00,229.71
2011-08-26 14:00,201.25
2011-08-26 15:00,209.6
2011-08-26 16:00,321.45
2011-08-26 17:00,479.3
2011-08-26 18:00,400.68
2011-08-26 19:00,302.64
2011-08-26 20:00,233.63
2011-08-26 21:00,205.99
2011-08-26 22:00,159.97
2011-08-26 23:00,136.62
2011-08-27 0:00,111.8
2011-08-27 1:00,77.12
2011-08-27 2:00,62.97
2011-08-27 3:00,39.84
2011-08-27 4:00,9.21
2011-08-27 5:00,10.68
2011-08-27 6:00,31.4
2011-08-27 7:00,54.23
2011-08-27 8:00,150.2
2011-08-27 9:00,164.68
2011-08-27 10:00,205.77
2011-08-27 11:00,209.43
2011-08-27 12:00,218.28
2011-08-27 13:00,278.99
2011-08-27 14:00,193.13
2011-08-27 15:00,198.78
2011-08-27 16:00,166.98
2011-08-27 17:00,150.64
2011-08-28 7:00,63.23
2011-08-28 8:00,118.63
2011-08-28 9:00,190.59
2011-08-28 10:00,285.28
2011-08-28 11:00,345.44
2011-08-28 12:00,409.34
2011-08-28 13:00,454.46
2011-08-28 14:00,408.42
2011-08-28 15:00,395.94
2011-08-28 16:00,377.54
2011-08-28 17:00,407.76033333333334
2011-08-28 18:00,390.6216666666667
2011-08-28 19:00,343.66
2011-08-28 20:00,252.79
2011-08-28 21:00,197.73
2011-08-28 22:00,151.56
2011-08-28 23:00,89.05
2011-08-29 0:00,36.13
2011-08-29 1:00,15.42
2011-08-29 2:00,9.65
2011-08-29 3:00,6.47
2011-08-29 4:00,6.3
2011-08-29 5:00,24.23
2011-08-29 6:00,113.86
2011-08-29 7:00,309.76
2011-08-29 8:00,400.17
2011-08-29 9:00,205.03
2011-08-29 10:00,119.55
2011-08-29 11:00,160.67
2011-08-29 12:00,191.71
2011-08-29 13:00,208.78
2011-08-29 14:00,184.63
2011-08-29 15:00,184.26
2011-08-29 16:00,306.03
2011-08-29 17:00,542.25
2011-08-29 18:00,530.52
2011-08-29 19:00,407.23
2011-08-29 20:00,302.35
2011-08-29 21:00,214.73
2011-08-29 22:00,143.91
2011-08-29 23:00,71.74
2011-08-30 0:00,36.35
2011-08-30 1:00,12.44
2011-08-30 2:00,6.64
2011-08-30 3:00,4.63
2011-08-30 4:00,7.14
2011-08-30 5:00,22.55
2011-08-30 6:00,113.96
2011-08-30 7:00,337.87
2011-08-30 8:00,469.61
2011-08-30 9:00,204.01
2011-08-30 10:00,128.1
2011-08-30 11:00,152.85
2011-08-30 12:00,209.14
2011-08-30 13:00,195.96
2011-08-30 14:00,179.98
2011-08-30 15:00,182.16
2011-08-30 16:00,310.33
2011-08-30 17:00,583.63
2011-08-30 18:00,556.69
2011-08-30 19:00,399.71
2011-08-30 20:00,302.79
2011-08-30 21:00,207.15
2011-08-30 22:00,156.01
2011-08-30 23:00,78.75
2011-08-31 0:00,32.04
2011-08-31 1:00,14.14
2011-08-31 2:00,7.89
2011-08-31 3:00,7.54
2011-08-31 4:00,7.18
2011-08-31 5:00,26.0
2011-08-31 6:00,109.01
2011-08-31 7:00,340.04
2011-08-31 8:00,437.95
2011-08-31 9:00,207.5
2011-08-31 10:00,130.65
2011-08-31 11:00,148.53
2011-08-31 12:00,208.89
2011-08-31 13:00,201.67
2011-08-31 14:00,178.7
2011-08-31 15:00,178.98
2011-08-31 16:00,293.24
2011-08-31 17:00,593.44
2011-08-31 18:00,561.36
2011-08-31 19:00,372.01
2011-08-31 20:00,294.18
2011-08-31 21:00,213.2
2011-08-31 22:00,158.84
2011-08-31 23:00,81.45666666666666
2011-09-20 0:00,34.89
2011-09-20 1:00,12.01
2011-09-20 2:00,4.59
2011-09-20 3:00,4.54
2011-09-20 4:00,4.82
2011-09-20 5:00,20.3
2011-09-20 6:00,104.22
2011-09-20 7:00,283.48
2011-09-20 8:00,266.25
2011-09-20 9:00,143.24
2011-09-20 10:00,86.99
2011-09-20 11:00,87.85
2011-09-20 12:00,85.84
2011-09-20 13:00,87.85
2011-09-20 14:00,113.12
2011-09-20 15:00,166.51
2011-09-20 16:00,216.16
2011-09-20 17:00,386.33
2011-09-20 18:00,384.38
2011-09-20 19:00,276.93
2011-09-20 20:00,175.41
2011-09-20 21:00,119.57
2011-09-20 22:00,128.73
2011-09-20 23:00,67.44
2011-09-21 0:00,27.65
2011-09-21 1:00,11.52
2011-09-21 2:00,7.83
2011-09-21 3:00,4.02
2011-09-21 4:00,4.79
2011-09-21 5:00,15.16
2011-09-21 6:00,89.31
2011-09-21 7:00,268.93
2011-09-21 8:00,359.83
2011-09-21 9:00,108.63
2011-09-21 10:00,75.9
2011-09-21 11:00,103.68
2011-09-21 12:00,162.83
2011-09-21 13:00,159.91
2011-09-21 14:00,153.57
2011-09-21 15:00,156.68
2011-09-21 16:00,272.68
2011-09-21 17:00,468.53
2011-09-21 18:00,382.49
2011-09-21 19:00,187.55
2011-09-21 20:00,152.89
2011-09-21 21:00,86.51
2011-09-21 22:00,113.04
2011-09-21 23:00,70.71
2011-09-22 0:00,28.36
2011-09-22 1:00,12.71
2011-09-22 2:00,7.55
2011-09-22 3:00,5.27
2011-09-22 4:00,5.33
2011-09-22 5:00,17.02
2011-09-22 6:00,87.83
2011-09-22 7:00,287.62
2011-09-22 8:00,327.44
2011-09-22 9:00,141.47
2011-09-22 10:00,107.96
2011-09-22 11:00,110.97
2011-09-22 12:00,129.14
2011-09-22 13:00,130.95
2011-09-22 14:00,127.9
2011-09-22 15:00,130.56
2011-09-22 16:00,278.83
2011-09-22 17:00,396.93
2011-09-22 18:00,334.75
2011-09-22 19:00,200.19
2011-09-22 20:00,127.66
2011-09-22 21:00,84.29
2011-09-22 22:00,106.97
2011-09-22 23:00,89.65
2011-09-23 0:00,37.39
2011-09-23 1:00,15.86
2011-09-23 2:00,9.41
2011-09-23 3:00,5.77
2011-09-23 4:00,4.73
2011-09-23 5:00,17.36
2011-09-23 6:00,86.83
2011-09-23 7:00,153.94
2011-09-23 8:00,241.94
2011-09-23 9:00,119.75
2011-09-23 10:00,88.92
2011-09-23 11:00,90.38
2011-09-23 12:00,104.25
2011-09-23 13:00,93.6
2011-09-23 14:00,92.07
2011-09-23 15:00,102.79
2011-09-23 16:00,210.3
2011-09-23 17:00,224.99
2011-09-23 18:00,217.59
2011-09-23 19:00,207.87
2011-09-23 20:00,181.28
2011-09-23 21:00,119.93
2011-09-23 22:00,130.54
2011-09-23 23:00,94.11
2011-09-24 0:00,88.09
2011-09-24 1:00,72.31
2011-09-24 2:00,59.87
2011-09-24 3:00,33.8
2011-09-24 4:00,9.74
2011-09-24 5:00,12.62
2011-09-24 6:00,17.77
2011-09-24 7:00,61.94
2011-09-24 8:00,151.3
2011-09-24 9:00,152.31
2011-09-24 10:00,253.93
2011-09-24 11:00,301.12
2011-09-24 12:00,341.99
2011-09-24 13:00,376.7
2011-09-24 14:00,362.23
2011-09-24 15:00,360.78
2011-09-24 16:00,330.05
2011-09-24 17:00,286.02
2011-09-24 18:00,284.19
2011-09-24 19:00,239.27
2011-09-24 20:00,203.02
2011-09-24 21:00,142.14
2011-09-24 22:00,127.6
2011-09-24 23:00,110.89
2011-09-25 0:00,99.05
2011-09-25 1:00,80.3
2011-09-25 2:00,63.25
2011-09-25 3:00,35.01
2011-09-25 4:00,10.67
2011-09-25 5:00,17.77
2011-09-25 6:00,14.74
2011-09-25 7:00,54.31
2011-09-25 8:00,137.91
2011-09-25 9:00,163.3
2011-09-25 10:00,261.4
2011-09-25 11:00,312.59
2011-09-25 12:00,355.08
2011-09-25 13:00,359.35
2011-09-25 14:00,359.46
2011-09-25 15:00,356.05
2011-09-25 16:00,365.73
2011-09-25 17:00,272.28
2011-09-25 18:00,260.14
2011-09-25 19:00,234.22
2011-09-25 20:00,206.94
2011-09-25 21:00,115.62
2011-09-25 22:00,131.15
2011-09-25 23:00,103.66
2011-09-26 0:00,31.08
2011-09-26 1:00,12.0
2011-09-26 2:00,6.0
2011-09-26 3:00,3.74
2011-09-26 4:00,4.95
2011-09-26 5:00,20.19
2011-09-26 6:00,97.42
2011-09-26 7:00,284.24
2011-09-26 8:00,323.22
2011-09-26 9:00,184.28
2011-09-26 10:00,105.08
2011-09-26 11:00,126.0
2011-09-26 12:00,138.37
2011-09-26 13:00,154.54
2011-09-26 14:00,161.9
2011-09-26 15:00,171.06
2011-09-26 16:00,293.03
2011-09-26 17:00,545.66
2011-09-26 18:00,360.29
2011-09-26 19:00,259.39
2011-09-26 20:00,180.44
2011-09-26 21:00,121.21
2011-09-26 22:00,123.02
2011-09-26 23:00,68.52
2011-09-27 0:00,28.55
2011-09-27 1:00,11.13
2011-09-27 2:00,7.93
2011-09-27 3:00,3.82
2011-09-27 4:00,4.03
2011-09-27 5:00,15.09
2011-09-27 6:00,101.22
2011-09-27 7:00,306.94
2011-09-27 8:00,401.94
2011-09-27 9:00,175.74
2011-09-27 10:00,92.79
2011-09-27 11:00,101.72
2011-09-27 12:00,121.59
2011-09-27 13:00,159.35
2011-09-27 14:00,124.69
2011-09-27 15:00,117.02
2011-09-27 16:00,205.04
2011-09-27 17:00,224.35
2011-09-27 18:00,227.22
2011-09-27 19:00,203.57
2011-09-27 20:00,227.79
2011-09-27 21:00,174.46
2011-09-27 22:00,133.94
2011-09-27 23:00,69.89
2011-09-28 0:00,32.78
2011-09-28 1:00,12.58
2011-09-28 2:00,6.54
2011-09-28 3:00,4.62
2011-09-28 4:00,6.94
2011-09-28 5:00,17.94
2011-09-28 6:00,63.91
2011-09-28 7:00,120.22
2011-09-28 8:00,249.81
2011-09-28 9:00,150.29
2011-09-28 10:00,67.18
2011-09-28 11:00,109.81
2011-09-28 12:00,120.24
2011-09-28 13:00,160.8
2011-09-28 14:00,169.62
2011-09-28 15:00,162.49
2011-09-28 16:00,297.9
2011-09-28 17:00,558.29
2011-09-28 18:00,363.86
2011-09-28 19:00,258.3
2011-09-28 20:00,145.22
2011-09-28 21:00,134.1
2011-09-28 22:00,133.93
2011-09-28 23:00,69.03
2011-09-29 0:00,27.44
2011-09-29 1:00,13.16
2011-09-29 2:00,7.38
2011-09-29 3:00,5.62
2011-09-29 4:00,6.1
2011-09-29 5:00,21.04
2011-09-29 6:00,117.3
2011-09-29 7:00,314.29
2011-09-29 8:00,441.85
2011-09-29 9:00,213.23
2011-09-29 10:00,133.32
2011-09-29 11:00,157.46
2011-09-29 12:00,208.6
2011-09-29 13:00,201.29
2011-09-29 14:00,188.69
2011-09-29 15:00,190.06
2011-09-29 16:00,292.95
2011-09-29 17:00,553.65
2011-09-29 18:00,536.76
2011-09-29 19:00,374.17
2011-09-29 20:00,269.41
2011-09-29 21:00,197.61
2011-09-29 22:00,148.13
2011-09-29 23:00,99.44
2011-09-30 0:00,54.62
2011-09-30 1:00,24.01
2011-09-30 2:00,10.48
2011-09-30 3:00,6.0
2011-09-30 4:00,5.9125
2011-09-30 5:00,26.79
2011-09-30 6:00,98.1
2011-09-30 7:00,279.32
2011-09-30 8:00,450.68
2011-09-30 9:00,212.12
2011-09-30 10:00,183.42
2011-09-30 11:00,201.31
2011-09-30 12:00,248.86
2011-09-30 13:00,236.24
2011-09-30 14:00,248.83
2011-09-30 15:00,249.11
2011-09-30 16:00,357.64
2011-09-30 17:00,539.97
2011-09-30 18:00,465.85
2011-09-30 19:00,282.17
2011-09-30 20:00,197.68
2011-09-30 21:00,170.84
2011-09-30 22:00,117.38
2011-09-30 23:00,106.13
2011-10-20 0:00,25.7
2011-10-20 1:00,15.88
2011-10-20 2:00,10.48
2011-10-20 3:00,5.46
2011-10-20 4:00,5.81
2011-10-20 5:00,26.85
2011-10-20 6:00,92.53
2011-10-20 7:00,287.33
2011-10-20 8:00,413.01
2011-10-20 9:00,221.6
2011-10-20 10:00,142.65
2011-10-20 11:00,131.13
2011-10-20 12:00,163.19
2011-10-20 13:00,161.78
2011-10-20 14:00,149.76
2011-10-20 15:00,150.62
2011-10-20 16:00,240.78
2011-10-20 17:00,405.08
2011-10-20 18:00,391.66
2011-10-20 19:00,242.18
2011-10-20 20:00,191.45
2011-10-20 21:00,128.82
2011-10-20 22:00,111.0
2011-10-20 23:00,86.75
2011-10-21 0:00,49.9
2011-10-21 1:00,28.02
2011-10-21 2:00,12.64
2011-10-21 3:00,6.3
2011-10-21 4:00,5.2965
2011-10-21 5:00,26.09
2011-10-21 6:00,90.59
2011-10-21 7:00,255.87
2011-10-21 8:00,411.03
2011-10-21 9:00,216.3
2011-10-21 10:00,166.56
2011-10-21 11:00,181.23
2011-10-21 12:00,225.32
2011-10-21 13:00,208.42
2011-10-21 14:00,225.04
2011-10-21 15:00,221.25
2011-10-21 16:00,312.02
2011-10-21 17:00,419.4
2011-10-21 18:00,387.44
2011-10-21 19:00,235.8
2011-10-21 20:00,181.26
2011-10-21 21:00,132.44
2011-10-21 22:00,114.31
2011-10-21 23:00,93.76
2011-10-22 0:00,76.93
2011-10-22 1:00,67.69
2011-10-22 2:00,56.79
2011-10-22 3:00,25.21
2011-10-22 4:00,6.94
2011-10-22 5:00,7.43
2011-10-22 6:00,20.2
2011-10-22 7:00,49.3
2011-10-22 8:00,85.0
2011-10-22 9:00,154.73
2011-10-22 10:00,244.81
2011-10-22 11:00,272.88
2011-10-22 12:00,331.73
2011-10-22 13:00,352.87
2011-10-22 14:00,331.25
2011-10-22 15:00,333.56
2011-10-22 16:00,329.57
2011-10-22 17:00,270.4
2011-10-22 18:00,219.27
2011-10-22 19:00,195.34
2011-10-22 20:00,163.4
2011-10-22 21:00,120.45
2011-10-22 22:00,113.5
2011-10-22 23:00,87.62
2011-10-23 0:00,90.06
2011-10-23 1:00,80.25
2011-10-23 2:00,52.92
2011-10-23 3:00,34.21
2011-10-23 4:00,9.2
2011-10-23 5:00,8.2
2011-10-23 6:00,16.63
2011-10-23 7:00,52.75
2011-10-23 8:00,86.39
2011-10-23 9:00,137.05
2011-10-23 10:00,239.42
2011-10-23 11:00,268.6
2011-10-23 12:00,333.51
2011-10-23 13:00,336.17
2011-10-23 14:00,334.77
2011-10-23 15:00,338.32
2011-10-23 16:00,326.38
2011-10-23 17:00,281.92
2011-10-23 18:00,266.94
2011-10-23 19:00,182.66
2011-10-23 20:00,141.6
2011-10-23 21:00,100.84
2011-10-23 22:00,70.49
2011-10-23 23:00,62.06
2011-10-24 0:00,41.07
2011-10-24 1:00,12.26
2011-10-24 2:00,5.42
2011-10-24 3:00,6.96
2011-10-24 4:00,6.73
2011-10-24 5:00,23.7
2011-10-24 6:00,92.53
2011-10-24 7:00,276.71
2011-10-24 8:00,390.4
2011-10-24 9:00,188.36
2011-10-24 10:00,109.51
2011-10-24 11:00,107.03
2011-10-24 12:00,163.69
2011-10-24 13:00,145.74
2011-10-24 14:00,148.35
2011-10-24 15:00,185.41
2011-10-24 16:00,272.29
2011-10-24 17:00,491.4
2011-10-24 18:00,500.64
2011-10-24 19:00,235.79
2011-10-24 20:00,226.58
2011-10-24 21:00,171.17
2011-10-24 22:00,125.23
2011-10-24 23:00,65.65
2011-10-25 0:00,57.12
2011-10-25 1:00,21.28
2011-10-25 2:00,5.06
2011-10-25 3:00,6.38
2011-10-25 4:00,5.91
2011-10-25 5:00,24.87
2011-10-25 6:00,101.64
2011-10-25 7:00,281.12
2011-10-25 8:00,392.96
2011-10-25 9:00,207.42
2011-10-25 10:00,120.72
2011-10-25 11:00,124.86
2011-10-25 12:00,173.61
2011-10-25 13:00,178.16
2011-10-25 14:00,161.52
2011-10-25 15:00,172.1
2011-10-25 16:00,290.85
2011-10-25 17:00,522.28
2011-10-25 18:00,474.2
2011-10-25 19:00,284.97
2011-10-25 20:00,213.79
2011-10-25 21:00,154.01
2011-10-25 22:00,131.07
2011-10-25 23:00,66.23
2011-10-26 0:00,68.08
2011-10-26 1:00,17.56
2011-10-26 2:00,7.19
2011-10-26 3:00,5.13
2011-10-26 4:00,5.02
2011-10-26 5:00,25.1
2011-10-26 6:00,108.66
2011-10-26 7:00,290.9
2011-10-26 8:00,421.51
2011-10-26 9:00,209.08
2011-10-26 10:00,123.66
2011-10-26 11:00,124.52
2011-10-26 12:00,176.48
2011-10-26 13:00,161.91
2011-10-26 14:00,156.27
2011-10-26 15:00,156.35
2011-10-26 16:00,240.47
2011-10-26 17:00,420.52
2011-10-26 18:00,470.68
2011-10-26 19:00,255.77
2011-10-26 20:00,215.89
2011-10-26 21:00,173.13
2011-10-26 22:00,125.03
2011-10-26 23:00,67.38
2011-10-27 0:00,36.62
2011-10-27 1:00,16.09
2011-10-27 2:00,7.84
2011-10-27 3:00,3.79
2011-10-27 4:00,4.78
2011-10-27 5:00,18.83
2011-10-27 6:00,69.7
2011-10-27 7:00,274.38
2011-10-27 8:00,199.13
2011-10-27 9:00,202.36
2011-10-27 10:00,90.24
2011-10-27 11:00,90.68
2011-10-27 12:00,86.74
2011-10-27 13:00,111.15
2011-10-27 14:00,109.5
2011-10-27 15:00,110.63
2011-10-27 16:00,282.96
2011-10-27 17:00,383.01
2011-10-27 18:00,366.82
2011-10-27 19:00,240.87
2011-10-27 20:00,180.12
2011-10-27 21:00,125.67
2011-10-27 22:00,93.6
2011-10-27 23:00,77.77
2011-10-28 0:00,49.11
2011-10-28 1:00,19.12
2011-10-28 2:00,10.56
2011-10-28 3:00,3.166666666666666
2011-10-28 4:00,3.708333333333334
2011-10-28 5:00,21.49
2011-10-28 6:00,84.49
2011-10-28 7:00,244.78
2011-10-28 8:00,388.54
2011-10-28 9:00,223.17
2011-10-28 10:00,134.27
2011-10-28 11:00,150.07
2011-10-28 12:00,178.19
2011-10-28 13:00,175.37
2011-10-28 14:00,159.67
2011-10-28 15:00,161.45
2011-10-28 16:00,236.39
2011-10-28 17:00,374.7
2011-10-28 18:00,354.49
2011-10-28 19:00,225.59
2011-10-28 20:00,149.41
2011-10-28 21:00,76.4
2011-10-28 22:00,65.33
2011-10-28 23:00,62.08
2011-10-29 0:00,49.06
2011-10-29 1:00,38.92
2011-10-29 2:00,36.158
2011-10-29 3:00,12.143333333333334
2011-10-29 4:00,6.21
2011-10-29 5:00,4.69
2011-10-29 6:00,15.3
2011-10-29 7:00,89.53
2011-10-29 8:00,96.98
2011-10-29 9:00,94.51
2011-10-29 10:00,87.01
2011-10-29 11:00,80.89
2011-10-29 12:00,101.29
2011-10-29 13:00,97.99
2011-10-29 14:00,99.02
2011-10-29 15:00,87.69
2011-10-29 16:00,93.3
2011-10-29 17:00,106.3
2011-10-29 18:00,92.55
2011-10-29 19:00,132.36
2011-10-29 20:00,106.48
2011-10-29 21:00,83.89
2011-10-29 22:00,73.39
2011-10-29 23:00,65.24
2011-10-30 0:00,64.21
2011-10-30 1:00,47.38
2011-10-30 2:00,40.453
2011-10-30 3:00,13.356666666666667
2011-10-30 4:00,4.51
2011-10-30 5:00,4.16
2011-10-30 6:00,12.27
2011-10-30 7:00,43.02
2011-10-30 8:00,82.98
2011-10-30 9:00,149.66
2011-10-30 10:00,222.36
2011-10-30 11:00,269.69
2011-10-30 12:00,327.75
2011-10-30 13:00,336.83
2011-10-30 14:00,348.27
2011-10-30 15:00,351.56
2011-10-30 16:00,320.6
2011-10-30 17:00,270.5
2011-10-30 18:00,217.55
2011-10-30 19:00,248.71
2011-10-30 20:00,136.66
2011-10-30 21:00,94.91
2011-10-30 22:00,59.65
2011-10-30 23:00,50.63
2011-10-31 0:00,19.78
2011-10-31 1:00,8.55
2011-10-31 2:00,4.2325
2011-10-31 3:00,4.300595238095238
2011-10-31 4:00,4.3245
2011-10-31 5:00,22.13
2011-10-31 6:00,87.94
2011-10-31 7:00,286.55
2011-10-31 8:00,420.8
2011-10-31 9:00,197.77
2011-10-31 10:00,116.74
2011-10-31 11:00,129.67
2011-10-31 12:00,166.65
2011-10-31 13:00,155.98
2011-10-31 14:00,149.69
2011-10-31 15:00,185.21
2011-10-31 16:00,264.67
2011-10-31 17:00,478.29
2011-10-31 18:00,408.88
2011-10-31 19:00,293.2
2011-10-31 20:00,198.36
2011-10-31 21:00,128.17
2011-10-31 22:00,100.09
2011-10-31 23:00,57.2
2011-11-20 0:00,81.8
2011-11-20 1:00,61.46
2011-11-20 2:00,56.07
2011-11-20 3:00,24.22
2011-11-20 4:00,7.65
2011-11-20 5:00,6.58
2011-11-20 6:00,16.99
2011-11-20 7:00,61.2
2011-11-20 8:00,85.4
2011-11-20 9:00,143.5
2011-11-20 10:00,231.36
2011-11-20 11:00,314.37
2011-11-20 12:00,327.79
2011-11-20 13:00,352.56
2011-11-20 14:00,341.74
2011-11-20 15:00,336.35
2011-11-20 16:00,322.61
2011-11-20 17:00,294.25
2011-11-20 18:00,313.94
2011-11-20 19:00,217.3
2011-11-20 20:00,184.31
2011-11-20 21:00,126.5
2011-11-20 22:00,79.88
2011-11-20 23:00,63.82
2011-11-21 0:00,32.54
2011-11-21 1:00,9.85
2011-11-21 2:00,7.39
2011-11-21 3:00,3.41
2011-11-21 4:00,3.77
2011-11-21 5:00,16.78
2011-11-21 6:00,86.03
2011-11-21 7:00,261.1
2011-11-21 8:00,404.53
2011-11-21 9:00,180.09
2011-11-21 10:00,89.34
2011-11-21 11:00,97.83
2011-11-21 12:00,157.46
2011-11-21 13:00,156.14
2011-11-21 14:00,111.47
2011-11-21 15:00,46.57
2011-11-21 16:00,75.85
2011-11-21 17:00,111.9
2011-11-21 18:00,163.3
2011-11-21 19:00,149.26
2011-11-21 20:00,125.31
2011-11-21 21:00,89.1
2011-11-21 22:00,71.4
2011-11-21 23:00,50.27
2011-11-22 0:00,20.71
2011-11-22 1:00,8.31
2011-11-22 2:00,5.16
2011-11-22 3:00,4.15
2011-11-22 4:00,4.23
2011-11-22 5:00,11.74
2011-11-22 6:00,89.69
2011-11-22 7:00,103.19
2011-11-22 8:00,125.29
2011-11-22 9:00,80.31
2011-11-22 10:00,64.93
2011-11-22 11:00,53.15
2011-11-22 12:00,50.8
2011-11-22 13:00,45.94
2011-11-22 14:00,45.92
2011-11-22 15:00,56.21
2011-11-22 16:00,85.63
2011-11-22 17:00,129.24
2011-11-22 18:00,141.6
2011-11-22 19:00,177.92
2011-11-22 20:00,179.3
2011-11-22 21:00,118.9
2011-11-22 22:00,114.75
2011-11-22 23:00,64.56
2011-11-23 0:00,22.01
2011-11-23 1:00,10.65
2011-11-23 2:00,4.21
2011-11-23 3:00,4.23
2011-11-23 4:00,5.29
2011-11-23 5:00,14.82
2011-11-23 6:00,85.05
2011-11-23 7:00,271.56
2011-11-23 8:00,372.65
2011-11-23 9:00,171.25
2011-11-23 10:00,97.86
2011-11-23 11:00,101.75
2011-11-23 12:00,166.3
2011-11-23 13:00,151.36
2011-11-23 14:00,159.71
2011-11-23 15:00,151.8
2011-11-23 16:00,223.28
2011-11-23 17:00,186.19
2011-11-23 18:00,387.99
2011-11-23 19:00,253.74
2011-11-23 20:00,167.38
2011-11-23 21:00,124.22
2011-11-23 22:00,93.57
2011-11-23 23:00,48.55
2011-11-24 0:00,57.55
2011-11-24 1:00,28.34
2011-11-24 2:00,14.55
2011-11-24 3:00,6.64
2011-11-24 4:00,5.81
2011-11-24 5:00,15.9
2011-11-24 6:00,35.32
2011-11-24 7:00,145.58
2011-11-24 8:00,261.34
2011-11-24 9:00,193.81
2011-11-24 10:00,198.8
2011-11-24 11:00,223.06
2011-11-24 12:00,249.21
2011-11-24 13:00,254.03
2011-11-24 14:00,253.12
2011-11-24 15:00,247.9
